//red country
466,287.4403,-53.5151,1.3217,180.3743,62,34 ;
422,109.2890,-150.6062,1.7835,182.5754,89,108 ;
498,-196.8096,-232.7299,1.4901,90.5921,133,57 ;
403,-199.9957,-285.4144,2.0351,90.5924,133,57 ;
403,-200.2189,-275.2891,2.0383,91.6567,133,57 ;
578,-194.7877,-196.3295,2.0529,257.8566,133,57 ;
422,-169.0730,-202.1836,1.4064,257.8462,133,57 ;
402,-39.7196,-377.4630,5.2613,180.2380,29,36 ;
566,-9.5253,-377.6481,5.2111,178.0852,30,8 ;
529,-0.4525,-353.8910,5.0621,269.4471,42,42 ;
603,-62.5941,-324.9349,5.2677,90.3766,70,67 ;
401,179.2976,-310.8240,1.3519,207.7475,47,47 ;
445,319.0325,-126.0534,2.0656,90.7404,120,119 ;
440,329.5297,-52.3254,1.6189,177.8881,32,32 ;
458,319.1395,-84.5798,2.0518,91.7452,101,1 ;
467,218.0327,-178.1497,1.3182,270.4043,58,8 ;
475,218.7911,-173.3128,1.3817,270.2328,123,65 ;
489,244.8729,-148.5339,1.7217,88.8350,14,123 ;
492,247.1553,-129.2907,2.0627,90.8534,77,26 ;
498,176.3295,-7.4976,1.6480,180.2088,105,113 ;
439,278.4608,-54.8498,1.4740,359.8853,8,17 ;
475,320.5600,-253.1715,1.3886,176.4384,17,1 ;
524,312.2956,-251.1326,2.5129,175.4649,61,27 ;
527,235.0123,-300.2693,1.2937,2.3086,53,1 ;
536,213.0004,-244.5481,1.3203,272.8867,38,103 ;
531,1077.2228,-288.7220,73.9531,358.7784,36,2 ;
422,1112.7650,-306.5776,73.9655,267.5965,101,25 ;
531,1067.0962,-288.6843,73.9569,2.3921,51,53 ;
599,622.2627,-610.1340,17.3154,270.2242,0,1 ;
599,622.2755,-606.0399,17.3060,269.8338,0,1
585,707.2459,-461.4757,15.9223,269.7682,91,35 ;
500,667.6416,-461.4851,16.4435,268.6327,40,84 ;
461,669.1239,-471.0320,15.9138,270.8030,37,1 ;
522,753.7540,-586.7284,16.9004,181.3295,36,105 ;
549,748.6429,-581.7985,16.9131,269.3827,94,94 ;
429,763.1589,-509.2891,16.8662,180.4318,127,44 ;
547,786.0645,-498.4352,17.0708,3.0965,123,1 ;
456,797.4796,-607.9578,16.5112,0.4182,84,63 ;
554,751.6056,-553.2162,17.3698,180.8741,15,32 ;
445,1396.5654,395.3847,19.6327,66.5844,47,47 ;
559,1404.2180,411.9715,19.4141,67.1748,58,8 ;
580,768.8481,348.3186,19.7428,190.0995,81,81 ;
473,2103.2500,-98.4897,-0.2214,122.9253,56,53 ; 
473,2108.5276,-106.2102,-0.2394,122.9441,56,15 ; 
448,2323.3232,63.0302,26.0883,265.2746,3,6 ; 
439,2358.1836,-62.4556,27.3646,179.8344,37,78 ; 
436,2443.9980,-47.9166,26.9963,179.6730,87,1 ; 
436,2503.7507,125.9338,26.2435,1.0102,92,1 ; 
419,2493.9170,95.9780,26.2806,179.8299,47,76 ; 
412,2549.9116,81.1802,26.3143,270.4565,10,8 ; 
410,2551.1191,9.4253,26.6691,270.6199,9,1 ; 
508,2502.7742,6.0906,27.5812,2.9588,1,1 ; 
505,2380.9570,37.7925,27.1163,89.9017,120,123 ; 
500,2211.6929,-88.3423,26.9028,88.7287,13,119 ; 
496,2263.8970,-82.7569,26.2452,1.1014,66,72 ; 
492,2257.5105,-83.1763,26.3074,359.2125,30,26 ; 
405,2290.2622,155.5207,26.9788,0.1090,24,1 ; 
532,1996.7520,175.8992,31.3614,79.7076,0,0 ; 
532,1914.0114,192.1063,36.0155,358.2132,0,0 ; 
478,1905.3486,174.1229,37.1748,341.5607,66,1 ; 
549,1240.2759,214.9924,19.2519,243.7370,79,39 ;
550,1367.7468,365.9338,20.3661,246.2637,15,15 ; 
547,1289.3826,339.9178,19.2903,247.1900,123,1 ; 
536,1231.7341,295.6075,19.2922,336.8393,57,96 ; 
455,-580.8631,-64.8466,65.3632,3.7867,84,31 ; 
468,-543.4543,-180.5744,78.0750,4.1580,53,53 ; 
468,-541.5284,-180.6667,78.0747,0.2240,53,53 ; 
471,-774.8654,-115.3844,64.6716,24.2185,120,112 ; 
471,-771.7146,-113.4644,64.8308,26.8406,120,112 ; 
532,-273.9301,-41.3983,3.4405,339.6638,0,0 ; 
532,-127.1731,55.7261,4.0943,158.3291,0,0 ; 
478,-137.3239,-48.9942,3.1078,342.2244,35,1 ; 
475,1368.2947,476.2750,19.9363,335.9672,37,0 ; 
475,2331.3064,133.1183,26.7203,270.6836,17,1 ; 
482,2308.6682,-74.7184,26.5995,89.9092,48,48 ; 
468,2208.6223,110.5543,27.0101,275.3439,53,53 ; 
471,1923.8339,147.8248,36.7282,93.4718,103,111 ; 
415,1586.3274,38.5556,24.6067,272.3959,25,1 ; 
468,1547.5862,10.6921,23.7739,265.3787,3,3 ; 
402,889.0992,-21.7845,63.1125,152.4678,13,13 ; 
403,1207.5240,189.3297,20.9522,334.8106,37,1 ; 
416,1249.8207,338.2164,19.6291,66.7975,1,3 ; 
482,1335.0803,284.7404,19.6860,243.0011,52,52 ; 
468,1414.2616,248.6772,19.2239,65.7798,6,6 ; 
475,751.2299,277.2577,27.1364,199.6289,56,29 ; 
468,747.8585,346.7843,20.1559,209.1134,6,6 ; 
403,221.6420,30.1998,3.1849,186.4463,28,1 ; 
525,157.2517,-166.2276,1.4527,90.9328,17,20 ; 
532,20.7659,24.6322,4.0942,340.4432,0,0 ; 
532,-6.4192,-11.1534,4.0939,163.1182,0,0 ; 
460,-332.7806,-467.6667,1.6828,228.5235,1,9 ; 
403,-564.8430,-473.1027,26.1267,178.3205,113,1 ; 
415,-535.2667,-488.2196,25.2958,358.2053,40,1 ; 
479,-499.9452,-472.3691,25.3184,178.8490,59,36 ; 
482,-480.4370,-486.2536,25.6331,177.1059,64,64 ;
// tierra
487,-2227.7432,2327.1260,7.7581,178.6620,29,42 ;
484,-2227.5676,2446.2383,0.2238,229.2436,40,26 ;
454,-2323.5996,2492.2419,-0.0163,230.2643,26,26 ; 
454,-2238.8279,2533.3970,0.0677,228.0608,26,26 ; 
454,-2235.0234,2394.8408,0.2049,225.3403,26,26 ; 
484,-2035.5737,2337.9326,0.3638,93.8940,66,36 ; 
460,-2044.7676,2348.1140,1.5708,85.2721,46,23 ; 
484,-2319.6973,2297.0566,0.1447,177.2915,66,36 ; 
524,-2380.8870,2370.3657,4.4518,109.2159,83,66 ; 
525,-2451.8999,2302.0273,4.8566,90.9255,1,1 ; 
541,-2616.7476,2250.0974,7.8063,184.5472,22,1 ; 
446,-2597.6831,2231.7883,-0.5205,262.0586,1,22 ;  
587,-2500.2227,2326.0215,4.6304,267.2316,95,1 ; 
409,-2492.2183,2410.7954,16.2328,29.6430,1,1 ; 
400,-2471.6484,2511.5083,17.8420,178.3649,84,110 ; 
477,-2482.4893,2224.7783,4.5955,179.0414,75,1 ; 
530,-2509.7058,2369.0825,4.7508,179.0875,110,1 ; 
473,-1374.8508,2116.4690,40.4058,319.3678,56,53 ; 
473,-1366.9723,2106.8796,40.2918,315.0820,56,53 ; 
468,-1824.8999,2035.1219,8.3037,212.8331,46,46 ; 
453,-1854.5022,2098.8430,-0.2039,102.5433,56,56 ; 
445,-1940.1118,2393.2588,49.3672,291.4925,39,39 ; 
482,-1934.0543,2377.3718,49.6189,290.8993,34,34 ; 
420,-866.0000,1557.1432,23.8370,269.2511,6,1 ; 
400,-904.0693,1546.9365,26.0011,270.6434,36,1 ; 
400,-880.8666,1518.9015,26.0064,84.4363,113,1 ; 
522,-855.4826,1529.1183,22.1490,175.2427,7,79 ; 
522,-854.3849,1528.8517,21.8310,177.4948,36,105 ; 
495,-771.4456,1436.7625,14.1395,89.8264,5,6 ; 
508,-720.9415,1438.1919,18.8516,358.8137,1,1 ; 
483,-685.9806,1444.2805,17.2557,358.8250,1,5 ; 
452,-859.7170,1383.5663,-0.4432,255.0147,1,35 ; 
525,-967.3431,1322.6412,39.9578,290.9068,52,54 ; 
508,-1202.8787,1677.6721,20.1641,63.4200,52,54 ; 
525,-1492.0199,1877.8156,32.5073,3.4296,52,54 ; 
522,-1460.4990,1871.0664,32.2060,3.0444,36,105 ; 
522,-1459.1002,1871.1023,32.1946,6.0306,51,118 ; 
522,-1457.7523,1871.1093,32.1942,8.4307,3,8 ; 
420,-1450.4545,1870.4369,32.4111,2.9921,6,1 ; 
525,-1766.5353,1882.8726,17.5407,198.3129,1,1 ; 
